Version=0.9
1,15,2,13,121=12466
0,15,2,0,11=68566
0,15,2,13,121=202583
1,15,2,0,12=1512830
1,15,2,13,122=1081282
0,15,2,0,12=107213
0,15,2,13,122=347194
1,15,2,13,125=140873
1,15,2,13,129=244970
1,15,2,13,126=334106
1,15,2,13,123=14959
1,15,2,13,124=16830
1,15,2,13,128=18699
1,15,2,13,127=10597
0,15,2,13,125=39893
0,15,2,13,129=39270
0,15,2,13,126=48619
0,15,2,13,123=67943
0,15,2,13,124=68566
0,15,2,13,128=117187
0,15,2,13,127=39270
1,15,2,13,130=5610
0,15,2,13,130=58593
1,15,2,1,17=39269
1,15,2,1,18=44256
1,15,2,33,1=46749
1,15,2,13,131=1870
1,15,2,11,169=8102
1,15,2,11,170=7480
0,15,2,1,17=18699
0,15,2,1,18=18700
0,15,2,33,1=19323
0,15,2,13,131=19947
1,15,2,13,132=2493
0,15,2,13,132=9973
1,15,2,1,19=7479
0,15,2,1,19=554310
1,15,2,11,171=23043
1,15,2,1,20=1419285
0,15,2,1,20=424505
